지형지물부호,관리번호,행정읍면동,도엽번호,도로구간번호,대장초기화여부,위도,경도
가로수,6690,대전광역시 서구 ,36710084,34850,1,36.29703319,127.3386816
가로수,6691,대전광역시 서구 ,36710084,34850,1,36.29703484,127.3387546
가로수,6692,대전광역시 서구 ,36710084,34850,1,36.29703739,127.3388513
가로수,6693,대전광역시 서구 ,36710084,34967,1,36.29714663,127.338879
가로수,6694,대전광역시 서구 ,36710084,34967,1,36.29721502,127.3388534
가로수,6695,대전광역시 서구 ,36710084,34967,1,36.29728424,127.3388271
가로수,6696,대전광역시 서구 ,36710084,34967,1,36.29742784,127.3387765
가로수,6697,대전광역시 서구 ,36710084,34745,1,36.29792624,127.3387768
가로수,6698,대전광역시 서구 ,36710084,34531,1,36.29883142,127.3376643
가로수,6699,대전광역시 서구 ,36710084,34862,1,36.29825979,127.3371255
가로수,6700,대전광역시 서구 ,36710084,34862,1,36.29827213,127.337055
가로수,6701,대전광역시 서구 ,36710084,34856,1,36.29810069,127.3381265
가로수,6702,대전광역시 서구 ,36710084,35045,1,36.29647746,127.3368877
가로수,6703,대전광역시 서구 ,36710084,35045,1,36.29647965,127.3369744
가로수,6704,대전광역시 서구 ,36710084,35045,1,36.29648071,127.337067
가로수,6705,대전광역시 서구 ,36710084,35045,1,36.29648202,127.3371581
가로수,6706,대전광역시 서구 ,36710084,35045,1,36.29648323,127.3372457
가로수,6707,대전광역시 서구 ,36710084,34623,1,36.29663929,127.3374199
가로수,6708,대전광역시 서구 ,36710084,34623,1,36.29671151,127.3374181
가로수,6709,대전광역시 서구 ,36710084,34623,1,36.29678549,127.3374182
가로수,6710,대전광역시 서구 ,36710084,34622,1,36.29685522,127.3374166
가로수,6711,대전광역시 서구 ,36710084,34720,1,36.29693086,127.3371767
가로수,6712,대전광역시 서구 ,36710084,34827,1,36.29716902,127.3369702
가로수,6713,대전광역시 서구 ,36710084,34705,1,36.29690388,127.3366041
가로수,6714,대전광역시 서구 ,36710084,34705,1,36.29692217,127.3367075
가로수,6715,대전광역시 서구 ,36710084,34704,1,36.29692529,127.3368415
가로수,6716,대전광역시 서구 ,36710084,34721,1,36.29692702,127.3369845
가로수,6717,대전광역시 서구 ,36710084,34704,1,36.29692665,127.3369179
가로수,6718,대전광역시 서구 ,36710084,34940,1,36.2966655,127.3391794
가로수,6719,대전광역시 서구 ,36710084,34940,1,36.29672747,127.3391336
가로수,6720,대전광역시 서구 ,36710084,34940,1,36.296793,127.3390861
가로수,6721,대전광역시 서구 ,36710084,34940,1,36.29685224,127.3390428
가로수,6722,대전광역시 서구 ,36710084,34623,1,36.2966451,127.3375917
가로수,6723,대전광역시 서구 ,36710084,34623,1,36.29670634,127.3375899
가로수,6724,대전광역시 서구 ,36710084,34623,1,36.29677532,127.3375884
가로수,6725,대전광역시 서구 ,36710084,34622,1,36.29685417,127.3375887
가로수,6726,대전광역시 서구 ,36710084,35048,1,36.29651909,127.3391668
가로수,6727,대전광역시 서구 ,36710084,35048,1,36.29629706,127.3390388
가로수,6728,대전광역시 서구 ,36710084,35048,1,36.29629458,127.3389455
가로수,6729,대전광역시 서구 ,36710084,35048,1,36.29629044,127.3387591
가로수,6730,대전광역시 서구 ,36710084,35048,1,36.29628975,127.3386453
가로수,6731,대전광역시 서구 ,36710084,35048,1,36.29628738,127.3385513
가로수,6732,대전광역시 서구 ,36710084,35048,1,36.29628555,127.3384361
가로수,6733,대전광역시 서구 ,36710084,35048,1,36.29628298,127.3383481
가로수,6734,대전광역시 서구 ,36710084,35048,1,36.29627181,127.3382652
가로수,6735,대전광역시 서구 ,36710084,35048,1,36.29625891,127.3381795
가로수,6736,대전광역시 서구 ,36710084,35048,1,36.29625339,127.3380855
가로수,6737,대전광역시 서구 ,36710084,35048,1,36.29625154,127.338
가로수,6738,대전광역시 서구 ,36710084,35048,1,36.29624993,127.337908
가로수,6739,대전광역시 서구 ,36710084,35048,1,36.29624925,127.337823
가로수,6740,대전광역시 서구 ,36710084,35048,1,36.29624652,127.3377127
가로수,6741,대전광역시 서구 ,36710084,35048,1,36.29622165,127.3377654
가로수,6742,대전광역시 서구 ,36710084,35048,1,36.29622304,127.3378646
가로수,6743,대전광역시 서구 ,36710084,35048,1,36.29622491,127.3379462
가로수,6744,대전광역시 서구 ,36710084,35048,1,36.29622594,127.3380316
가로수,6745,대전광역시 서구 ,36710084,35048,1,36.29622761,127.3381349
가로수,6746,대전광역시 서구 ,36710084,35048,1,36.29623842,127.3382241
가로수,6747,대전광역시 서구 ,36710084,35048,1,36.29625237,127.338319
가로수,6748,대전광역시 서구 ,36710084,35048,1,36.29626131,127.338493
가로수,6749,대전광역시 서구 ,36710084,35048,1,36.29626395,127.3386046
가로수,6750,대전광역시 서구 ,36710084,35048,1,36.29626668,127.3388049
가로수,6751,대전광역시 서구 ,36710084,35048,1,36.29626915,127.3389016
가로수,6752,대전광역시 서구 ,36710084,35048,1,36.29626976,127.3389885
가로수,6753,대전광역시 서구 ,36710084,35048,1,36.29627175,127.339077
가로수,6754,대전광역시 서구 ,36710084,35048,1,36.2964952,127.3377839
가로수,6755,대전광역시 서구 ,36710084,35048,1,36.29649786,127.3378775
가로수,6756,대전광역시 서구 ,36710084,35048,1,36.29649801,127.3379626
가로수,6757,대전광역시 서구 ,36710084,35048,1,36.29649931,127.338052
가로수,6758,대전광역시 서구 ,36710084,35048,1,36.29650075,127.3381522
가로수,6759,대전광역시 서구 ,36710084,35048,1,36.29650255,127.3382425
가로수,6760,대전광역시 서구 ,36710084,35048,1,36.29650499,127.3383338
가로수,6761,대전광역시 서구 ,36710084,35048,1,36.29650656,127.3384245
가로수,6762,대전광역시 서구 ,36710084,35048,1,36.29650916,127.3385596
가로수,6763,대전광역시 서구 ,36710084,35048,1,36.29650977,127.3386474
가로수,6764,대전광역시 서구 ,36710084,35048,1,36.29651214,127.3387291
가로수,6765,대전광역시 서구 ,36710084,35048,1,36.29651231,127.3388169
가로수,6766,대전광역시 서구 ,36710084,35048,1,36.29651422,127.3389026
가로수,6767,대전광역시 서구 ,36710084,35048,1,36.29651479,127.3389942
가로수,6768,대전광역시 서구 ,36710084,35048,1,36.29651723,127.3390866
가로수,6769,대전광역시 서구 ,36710084,35048,1,36.29654297,127.3390399
가로수,6770,대전광역시 서구 ,36710084,34389,1,36.29619793,127.3352522
가로수,6771,대전광역시 서구 ,36710084,34389,1,36.29620042,127.335339
가로수,6772,대전광역시 서구 ,36710084,34389,1,36.29620305,127.3354452
가로수,6773,대전광역시 서구 ,36710084,34389,1,36.29620478,127.3355259
가로수,6774,대전광역시 서구 ,36710084,34389,1,36.29620628,127.3356276
가로수,6775,대전광역시 서구 ,36710084,34389,1,36.2962139,127.3358605
가로수,6776,대전광역시 서구 ,36710084,34389,1,36.29622541,127.3359427
가로수,6777,대전광역시 서구 ,36710084,34389,1,36.2962361,127.3360224
가로수,6778,대전광역시 서구 ,36710084,34444,1,36.29624212,127.3361206
가로수,6779,대전광역시 서구 ,36710084,35044,1,36.29624683,127.336266
가로수,6780,대전광역시 서구 ,36710084,35044,1,36.29624731,127.3363485
가로수,6781,대전광역시 서구 ,36710084,35045,1,36.29624863,127.3364172
가로수,6782,대전광역시 서구 ,36710084,35045,1,36.29624964,127.3364902
가로수,6783,대전광역시 서구 ,36710084,35045,1,36.29625203,127.3365749
가로수,6784,대전광역시 서구 ,36710084,35045,1,36.29625375,127.3366662
가로수,6785,대전광역시 서구 ,36710084,35045,1,36.29625571,127.3367541
가로수,6786,대전광역시 서구 ,36710084,35045,1,36.29624918,127.3368433
가로수,6787,대전광역시 서구 ,36710084,35045,1,36.29623976,127.3369312
가로수,6788,대전광역시 서구 ,36710084,35045,1,36.29623541,127.337038
가로수,6789,대전광역시 서구 ,36710084,35045,1,36.29623624,127.337127
가로수,6790,대전광역시 서구 ,36710084,35045,1,36.29623685,127.3372054
가로수,6791,대전광역시 서구 ,36710084,35045,1,36.29621205,127.3372467
가로수,6792,대전광역시 서구 ,36710084,35045,1,36.29621038,127.3371651
가로수,6793,대전광역시 서구 ,36710084,35045,1,36.29620892,127.3370652
가로수,6794,대전광역시 서구 ,36710084,35045,1,36.29621034,127.3369634
가로수,6795,대전광역시 서구 ,36710084,35045,1,36.29621837,127.3368755
가로수,6796,대전광역시 서구 ,36710084,35045,1,36.29622752,127.3367902
가로수,6797,대전광역시 서구 ,36710084,35045,1,36.29622742,127.3367135
가로수,6798,대전광역시 서구 ,36710084,35045,1,36.29622619,127.3366224
가로수,6799,대전광역시 서구 ,36710084,35045,1,36.29622358,127.3365254
가로수,6800,대전광역시 서구 ,36710084,35045,1,36.2962228,127.3364475
가로수,6801,대전광역시 서구 ,36710084,35044,1,36.29622168,127.3363744
가로수,6802,대전광역시 서구 ,36710084,35044,1,36.29621989,127.3362874
가로수,6803,대전광역시 서구 ,36710084,34444,1,36.29621598,127.3360794
가로수,6804,대전광역시 서구 ,36710084,34389,1,36.2962053,127.3359941
가로수,6805,대전광역시 서구 ,36710084,34389,1,36.29619269,127.335905
가로수,6806,대전광역시 서구 ,36710084,34389,1,36.29618584,127.3358314
가로수,6807,대전광역시 서구 ,36710084,34389,1,36.29618355,127.3357636
가로수,6808,대전광역시 서구 ,36710084,34389,1,36.29618198,127.3356886
가로수,6809,대전광역시 서구 ,36710084,34389,1,36.29617917,127.3355802
가로수,6810,대전광역시 서구 ,36710084,34389,1,36.2961772,127.3354859
가로수,6811,대전광역시 서구 ,36710084,34389,1,36.29617508,127.3353881
가로수,6812,대전광역시 서구 ,36710084,34389,1,36.2961735,127.335288
가로수,6813,대전광역시 서구 ,36710084,34389,1,36.29617228,127.3352049
가로수,6814,대전광역시 서구 ,36710084,35042,1,36.29500037,127.3372949
가로수,6815,대전광역시 서구 ,36710084,35042,1,36.29500056,127.3371187
가로수,6816,대전광역시 서구 ,36710084,35042,1,36.29500072,127.3369259
가로수,6817,대전광역시 서구 ,36710084,35042,1,36.29500299,127.3364019
가로수,6818,대전광역시 서구 ,36710084,35042,1,36.29500341,127.3363099
가로수,6819,대전광역시 서구 ,36710084,34647,1,36.29500226,127.3361662
가로수,6820,대전광역시 서구 ,36710084,34648,1,36.29500311,127.3360754
가로수,6821,대전광역시 서구 ,36710084,34644,1,36.29500273,127.3359926
가로수,6822,대전광역시 서구 ,36710084,34644,1,36.29500406,127.335811
가로수,6823,대전광역시 서구 ,36710084,34644,1,36.2950034,127.3356315
가로수,6824,대전광역시 서구 ,36710084,34644,1,36.29500766,127.3355435
가로수,6825,대전광역시 서구 ,36710084,34644,1,36.29501834,127.3354562
가로수,6826,대전광역시 서구 ,36710084,34644,1,36.29503214,127.3351019
가로수,6827,대전광역시 서구 ,36710084,34389,1,36.29650076,127.3352772
가로수,6828,대전광역시 서구 ,36710084,34389,1,36.2965019,127.3353561
가로수,6829,대전광역시 서구 ,36710084,34389,1,36.29650388,127.3354347
가로수,6830,대전광역시 서구 ,36710084,34389,1,36.29649727,127.3355384
가로수,6831,대전광역시 서구 ,36710084,34389,1,36.29648737,127.3356212
가로수,6832,대전광역시 서구 ,36710084,34389,1,36.29648232,127.3357167
가로수,6833,대전광역시 서구 ,36710084,34389,1,36.29648383,127.3358025
가로수,6834,대전광역시 서구 ,36710084,34389,1,36.29648556,127.3359023
가로수,6835,대전광역시 서구 ,36710084,34389,1,36.29648705,127.3359888
가로수,6836,대전광역시 서구 ,36710084,34444,1,36.29648837,127.3360657
가로수,6837,대전광역시 서구 ,36710084,35044,1,36.2964972,127.3362677
가로수,6838,대전광역시 서구 ,36710084,35044,1,36.2965095,127.3363555
가로수,6839,대전광역시 서구 ,36710084,35045,1,36.29652423,127.3364568
가로수,6840,대전광역시 서구 ,36710084,35045,1,36.29652588,127.3365454
가로수,6841,대전광역시 서구 ,36710084,35045,1,36.29652688,127.3366164
가로수,6842,대전광역시 서구 ,36710084,35045,1,36.29651722,127.3366911
가로수,6843,대전광역시 서구 ,36710084,35045,1,36.29650442,127.3367673
가로수,6844,대전광역시 서구 ,36710084,35045,1,36.29650295,127.3368471
가로수,6845,대전광역시 서구 ,36710084,35045,1,36.2965048,127.3369234
가로수,6846,대전광역시 서구 ,36710084,35045,1,36.29650724,127.3370126
가로수,6847,대전광역시 서구 ,36710084,35045,1,36.29650778,127.337113
가로수,6848,대전광역시 서구 ,36710084,35045,1,36.29650924,127.3371995
가로수,6849,대전광역시 서구 ,36710084,35045,1,36.29651077,127.3372868
가로수,6850,대전광역시 서구 ,36710084,34389,1,36.29647392,127.335245
가로수,6851,대전광역시 서구 ,36710084,34389,1,36.29647625,127.3353821
가로수,6852,대전광역시 서구 ,36710084,34389,1,36.29647559,127.3354896
가로수,6853,대전광역시 서구 ,36710084,34389,1,36.29646581,127.3355791
가로수,6854,대전광역시 서구 ,36710084,34389,1,36.29645687,127.3356628
가로수,6855,대전광역시 서구 ,36710084,34389,1,36.29645611,127.3357581
가로수,6856,대전광역시 서구 ,36710084,34389,1,36.29645742,127.3358458
가로수,6857,대전광역시 서구 ,36710084,34389,1,36.29645986,127.3359351
가로수,6858,대전광역시 서구 ,36710084,34389,1,36.29646097,127.3360271
가로수,6859,대전광역시 서구 ,36710084,34444,1,36.29646354,127.336116
가로수,6860,대전광역시 서구 ,36710084,35044,1,36.29646614,127.3362416
가로수,6861,대전광역시 서구 ,36710084,35044,1,36.29647646,127.3363089
가로수,6862,대전광역시 서구 ,36710084,35045,1,36.29649139,127.3364071
가로수,6863,대전광역시 서구 ,36710084,35045,1,36.29649654,127.3366409
가로수,6864,대전광역시 서구 ,36710084,35045,1,36.29648584,127.3367155
가로수,6865,대전광역시 서구 ,36710084,35045,1,36.29647526,127.3367985
가로수,6866,대전광역시 서구 ,36710084,34840,1,36.29930984,127.3383699
가로수,6867,대전광역시 서구 ,36710084,34840,1,36.2992435,127.3383894
가로수,6868,대전광역시 서구 ,36710084,34846,1,36.29751934,127.3361264
가로수,6869,대전광역시 서구 ,36710084,34967,1,36.29756576,127.338738
가로수,6870,대전광역시 서구 ,36710084,34693,1,36.29776155,127.3397807
가로수,6871,대전광역시 서구 ,36710084,34693,1,36.29776459,127.3398861
가로수,6872,대전광역시 서구 ,36710084,34693,1,36.29776757,127.3399764
가로수,6873,대전광역시 서구 ,36710084,34480,1,36.2991045,127.3399669
가로수,6874,대전광역시 서구 ,36710084,34480,1,36.29910021,127.3398784
가로수,6875,대전광역시 서구 ,36710084,34480,1,36.29909678,127.3398012
가로수,6876,대전광역시 서구 ,36710084,34480,1,36.29885249,127.3398092
가로수,6877,대전광역시 서구 ,36710084,34480,1,36.29885574,127.3398944
가로수,6878,대전광역시 서구 ,36710084,34480,1,36.29885894,127.3399946
가로수,6879,대전광역시 서구 ,36710084,34480,1,36.2989177,127.3399664
가로수,6880,대전광역시 서구 ,36710084,34480,1,36.29891578,127.3398698
가로수,6881,대전광역시 서구 ,36710084,34693,1,36.29784438,127.3399156
가로수,6882,대전광역시 서구 ,36710084,34693,1,36.29784195,127.3398608
가로수,6883,대전광역시 서구 ,36710084,34693,1,36.29783865,127.3397833
가로수,6884,대전광역시 서구 ,36710084,34480,1,36.29915983,127.3397712
가로수,6885,대전광역시 서구 ,36710084,34480,1,36.29916209,127.3398595
가로수,6886,대전광역시 서구 ,36710084,34480,1,36.29916587,127.3399514
가로수,6887,대전광역시 서구 ,36710084,34748,1,36.29870008,127.3385507
가로수,6888,대전광역시 서구 ,36710084,34745,1,36.2984158,127.3386372
가로수,6889,대전광역시 서구 ,36710084,34745,1,36.29833971,127.3386564
가로수,6890,대전광역시 서구 ,36710084,34745,1,36.29827244,127.3386765
가로수,6891,대전광역시 서구 ,36710084,34745,1,36.2982008,127.3386968
가로수,6892,대전광역시 서구 ,36710084,34745,1,36.29812882,127.3387173
가로수,6893,대전광역시 서구 ,36710084,34745,1,36.29805818,127.3387372
가로수,6894,대전광역시 서구 ,36710084,34745,1,36.29799162,127.3387571
가로수,6895,대전광역시 서구 ,36710084,34745,1,36.29791014,127.3386594
가로수,6896,대전광역시 서구 ,36710084,34745,1,36.29798342,127.3386376
가로수,6897,대전광역시 서구 ,36710084,34745,1,36.2980539,127.3386168
가로수,6898,대전광역시 서구 ,36710084,34745,1,36.2981214,127.3385962
가로수,6899,대전광역시 서구 ,36710084,34745,1,36.29819351,127.338574
가로수,6900,대전광역시 서구 ,36710084,34745,1,36.29826404,127.338554
가로수,6901,대전광역시 서구 ,36710084,34745,1,36.29833283,127.3385343
가로수,6902,대전광역시 서구 ,36710084,34745,1,36.2984037,127.3385128
가로수,6903,대전광역시 서구 ,36710084,34744,1,36.29847367,127.3384932
가로수,6904,대전광역시 서구 ,36710084,34749,1,36.29854434,127.3384714
가로수,6905,대전광역시 서구 ,36710084,34748,1,36.29861478,127.3384512
가로수,6906,대전광역시 서구 ,36710084,34748,1,36.29868336,127.3384304
가로수,6907,대전광역시 서구 ,36710084,34748,1,36.29875384,127.3384094
가로수,6908,대전광역시 서구 ,36710084,34967,1,36.29763493,127.3387159
가로수,6909,대전광역시 서구 ,36710084,34699,1,36.29780588,127.3389132
가로수,6910,대전광역시 서구 ,36710084,34699,1,36.29780899,127.338999
가로수,6911,대전광역시 서구 ,36710084,34697,1,36.29781037,127.3390791
가로수,6912,대전광역시 서구 ,36710084,34693,1,36.29781444,127.3391732
가로수,6913,대전광역시 서구 ,36710084,34693,1,36.29782047,127.3393505
가로수,6914,대전광역시 서구 ,36710084,34693,1,36.29782489,127.3394432
가로수,6915,대전광역시 서구 ,36710084,34693,1,36.29782836,127.3395338
가로수,6916,대전광역시 서구 ,36710084,34693,1,36.29783156,127.3396205
가로수,6917,대전광역시 서구 ,36710084,34693,1,36.29783435,127.3397088
가로수,6918,대전광역시 서구 ,36710084,34693,1,36.29774756,127.3394403
가로수,6919,대전광역시 서구 ,36710084,34693,1,36.29774183,127.3392606
가로수,6920,대전광역시 서구 ,36710084,34693,1,36.29773819,127.3391659
가로수,6921,대전광역시 서구 ,36710084,34697,1,36.29773568,127.3390924
가로수,6922,대전광역시 서구 ,36710084,34699,1,36.29773252,127.3390006
가로수,6923,대전광역시 서구 ,36710084,34699,1,36.29773098,127.338907
가로수,6924,대전광역시 서구 ,36710084,34856,1,36.29825755,127.3378298
가로수,6925,대전광역시 서구 ,36710084,34856,1,36.29824521,127.3379854
가로수,6926,대전광역시 서구 ,36710084,34856,1,36.29818706,127.3380314
가로수,6927,대전광역시 서구 ,36710084,34868,1,36.29758027,127.3380187
가로수,6928,대전광역시 서구 ,36710084,34827,1,36.29758137,127.3368493
가로수,6929,대전광역시 서구 ,36710084,34827,1,36.29763414,127.3368493
가로수,6930,대전광역시 서구 ,36710084,34828,1,36.29770554,127.3368473
가로수,6931,대전광역시 서구 ,36710084,34758,1,36.29779614,127.3367502
가로수,6932,대전광역시 서구 ,36710084,34758,1,36.29778219,127.3366139
가로수,6933,대전광역시 서구 ,36710084,34758,1,36.29779605,127.336396
가로수,6934,대전광역시 서구 ,36710084,34758,1,36.29779692,127.3363105
가로수,6935,대전광역시 서구 ,36710084,34846,1,36.29771949,127.3362143
가로수,6936,대전광역시 서구 ,36710084,34846,1,36.29759307,127.3362358
가로수,6937,대전광역시 서구 ,36710084,34758,1,36.29787145,127.3367362
가로수,6938,대전광역시 서구 ,36710084,34758,1,36.29787205,127.3366052
가로수,6939,대전광역시 서구 ,36710084,34758,1,36.29787251,127.3364354
가로수,6940,대전광역시 서구 ,36710084,34758,1,36.29787305,127.3363155
가로수,6941,대전광역시 서구 ,36710084,34862,1,36.29795478,127.3368454
가로수,6942,대전광역시 서구 ,36710084,34862,1,36.29801524,127.3368436
가로수,6943,대전광역시 서구 ,36710084,34862,1,36.29807483,127.3368416
가로수,6944,대전광역시 서구 ,36710084,34862,1,36.29814252,127.336842
가로수,6945,대전광역시 서구 ,36710084,34862,1,36.29820663,127.3368464
가로수,6946,대전광역시 서구 ,36710084,34862,1,36.29827779,127.3368888
가로수,6947,대전광역시 서구 ,36710084,34862,1,36.29834261,127.3370163
가로수,6948,대전광역시 서구 ,36710084,34862,1,36.29834602,127.337091
가로수,6949,대전광역시 서구 ,36710084,34856,1,36.29834601,127.3377201
가로수,6950,대전광역시 서구 ,36710084,34856,1,36.29834569,127.3378495
가로수,6951,대전광역시 서구 ,36710084,34856,1,36.29834508,127.3379347
가로수,6952,대전광역시 서구 ,36710084,34856,1,36.29826428,127.3380934
가로수,6953,대전광역시 서구 ,36710084,34856,1,36.29805432,127.3381277
가로수,6954,대전광역시 서구 ,36710084,34856,1,36.29798773,127.3381274
가로수,6955,대전광역시 서구 ,36710084,34856,1,36.29791329,127.3381296
가로수,6956,대전광역시 서구 ,36710084,34868,1,36.29763201,127.3381102
가로수,6957,대전광역시 서구 ,36710084,34480,1,36.29884765,127.3396984
가로수,6958,대전광역시 서구 ,36710084,34480,1,36.29884396,127.3395985
가로수,6959,대전광역시 서구 ,36710084,34480,1,36.29883886,127.3394968
가로수,6960,대전광역시 서구 ,36710084,34479,1,36.2988359,127.3393991
가로수,6961,대전광역시 서구 ,36710084,34477,1,36.29882523,127.3391086
가로수,6962,대전광역시 서구 ,36710084,34477,1,36.29882247,127.3390162
가로수,6963,대전광역시 서구 ,36710084,34477,1,36.29881862,127.3389261
가로수,6964,대전광역시 서구 ,36710084,34477,1,36.29881594,127.3388367
가로수,6965,대전광역시 서구 ,36710084,34477,1,36.29881304,127.3387485
가로수,6966,대전광역시 서구 ,36710084,34475,1,36.29880921,127.3386602
가로수,6967,대전광역시 서구 ,36710084,34477,1,36.29887156,127.3387294
가로수,6968,대전광역시 서구 ,36710084,34477,1,36.29886703,127.3386299
가로수,6969,대전광역시 서구 ,36710084,34477,1,36.29887414,127.3387966
가로수,6970,대전광역시 서구 ,36710084,34477,1,36.29887731,127.3388863
가로수,6971,대전광역시 서구 ,36710084,34477,1,36.29887993,127.3389743
가로수,6972,대전광역시 서구 ,36710084,34477,1,36.29888509,127.3390632
가로수,6973,대전광역시 서구 ,36710084,34480,1,36.29889832,127.339424
가로수,6974,대전광역시 서구 ,36710084,34480,1,36.29890169,127.3395052
가로수,6975,대전광역시 서구 ,36710084,34480,1,36.29890499,127.3396103
가로수,6976,대전광역시 서구 ,36710084,34480,1,36.29890934,127.3396979
가로수,6977,대전광역시 서구 ,36710084,34480,1,36.29891329,127.3397758
가로수,6978,대전광역시 서구 ,36710084,34532,1,36.29884281,127.3380424
가로수,6979,대전광역시 서구 ,36710084,34532,1,36.29884191,127.3379967
가로수,6980,대전광역시 서구 ,36710084,34532,1,36.29883975,127.3379293
가로수,6981,대전광역시 서구 ,36710084,34532,1,36.29883418,127.3377517
가로수,6982,대전광역시 서구 ,36710084,34532,1,36.29883691,127.3378445
가로수,6983,대전광역시 서구 ,36710084,34531,1,36.29882882,127.3375753
가로수,6984,대전광역시 서구 ,36710084,34551,1,36.29882181,127.3373066
가로수,6985,대전광역시 서구 ,36710084,34550,1,36.2988199,127.3372411
가로수,6986,대전광역시 서구 ,36710084,34549,1,36.29881615,127.3370464
가로수,6987,대전광역시 서구 ,36710084,34555,1,36.2988154,127.3369654
가로수,6988,대전광역시 서구 ,36710084,34549,1,36.29881709,127.337118
가로수,6989,대전광역시 서구 ,36710084,34554,1,36.29881727,127.336807
가로수,6990,대전광역시 서구 ,36710084,34560,1,36.29881845,127.3367107
가로수,6991,대전광역시 서구 ,36710084,34559,1,36.29882074,127.3366022
가로수,6992,대전광역시 서구 ,36710084,34559,1,36.2988216,127.3365242
가로수,6993,대전광역시 서구 ,36710084,34559,1,36.29882155,127.3364495
가로수,6994,대전광역시 서구 ,36710084,34557,1,36.29882173,127.3363414
가로수,6995,대전광역시 서구 ,36710084,34547,1,36.29882217,127.3362335
가로수,6996,대전광역시 서구 ,36710084,34546,1,36.29882576,127.3360612
가로수,6997,대전광역시 서구 ,36710084,34546,1,36.29882427,127.3359914
가로수,6998,대전광역시 서구 ,36710084,34546,1,36.29882465,127.3358853
가로수,6999,대전광역시 서구 ,36710084,34485,1,36.29879759,127.3355134
가로수,7000,대전광역시 서구 ,36710084,34461,1,36.29879784,127.3354255
가로수,7001,대전광역시 서구 ,36710084,34461,1,36.29879791,127.3353399
가로수,7002,대전광역시 서구 ,36710084,34461,1,36.29879913,127.3351701
가로수,7003,대전광역시 서구 ,36710084,34465,1,36.2987566,127.3350401
가로수,7004,대전광역시 서구 ,36710084,34446,1,36.2999278,127.3350073
가로수,7005,대전광역시 서구 ,36710084,34446,1,36.29986637,127.335007
가로수,7006,대전광역시 서구 ,36710084,34446,1,36.29979466,127.3350067
가로수,7007,대전광역시 서구 ,36710084,34446,1,36.2997153,127.3350063
가로수,7008,대전광역시 서구 ,36710084,34446,1,36.29964542,127.3350058
가로수,7009,대전광역시 서구 ,36710084,34416,1,36.2995708,127.3350049
가로수,7010,대전광역시 서구 ,36710084,34416,1,36.29950351,127.3350042
가로수,7011,대전광역시 서구 ,36710084,34413,1,36.29944966,127.335004
가로수,7012,대전광역시 서구 ,36710084,34414,1,36.29932996,127.335
가로수,7013,대전광역시 서구 ,36710084,34413,1,36.29939712,127.3350004
가로수,7014,대전광역시 서구 ,36710084,34465,1,36.29905097,127.3350625
가로수,7015,대전광역시 서구 ,36710084,34461,1,36.29900916,127.3351365
가로수,7016,대전광역시 서구 ,36710084,34461,1,36.29900796,127.335225
가로수,7017,대전광역시 서구 ,36710084,34461,1,36.29900668,127.3353312
가로수,7018,대전광역시 서구 ,36710084,34485,1,36.29900635,127.335416
가로수,7019,대전광역시 서구 ,36710084,34546,1,36.29897577,127.3357079
가로수,7020,대전광역시 서구 ,36710084,34546,1,36.29897489,127.3357917
가로수,7021,대전광역시 서구 ,36710084,34546,1,36.29897412,127.3358844
가로수,7022,대전광역시 서구 ,36710084,34546,1,36.29897291,127.3359741
가로수,7023,대전광역시 서구 ,36710084,34546,1,36.2989732,127.3360628
가로수,7024,대전광역시 서구 ,36710084,34546,1,36.29897291,127.3361335
가로수,7025,대전광역시 서구 ,36710084,34559,1,36.29896745,127.3366155
가로수,7026,대전광역시 서구 ,36710084,34559,1,36.29896823,127.3365237
가로수,7027,대전광역시 서구 ,36710084,34559,1,36.29896915,127.3364489
가로수,7028,대전광역시 서구 ,36710084,34559,1,36.298968,127.3367593
가로수,7029,대전광역시 서구 ,36710084,34560,1,36.29896772,127.3368291
가로수,7030,대전광역시 서구 ,36710084,34560,1,36.29896712,127.3369191
가로수,7031,대전광역시 서구 ,36710084,34556,1,36.29896707,127.337002
가로수,7032,대전광역시 서구 ,36710084,34550,1,36.29896764,127.3371049
가로수,7033,대전광역시 서구 ,36710084,34550,1,36.2989702,127.3371916
가로수,7034,대전광역시 서구 ,36710084,34842,1,36.2999527,127.3382233
가로수,7035,대전광역시 서구 ,36710084,34837,1,36.29971489,127.3382553
가로수,7036,대전광역시 서구 ,36710084,34837,1,36.29956646,127.3383001
가로수,7037,대전광역시 서구 ,36710084,34840,1,36.29916949,127.3384143
가로수,7038,대전광역시 서구 ,36710084,34477,1,36.29905033,127.3386015
가로수,7039,대전광역시 서구 ,36710084,34477,1,36.2991099,127.3385767
가로수,7040,대전광역시 서구 ,36710084,34477,1,36.2991104,127.3386464
가로수,7041,대전광역시 서구 ,36710084,34477,1,36.29911338,127.3387349
가로수,7042,대전광역시 서구 ,36710084,34477,1,36.29911765,127.3388228
가로수,7043,대전광역시 서구 ,36710084,34477,1,36.29912222,127.3389123
가로수,7044,대전광역시 서구 ,36710084,34477,1,36.29912549,127.3390006
가로수,7045,대전광역시 서구 ,36710084,34478,1,36.29912852,127.3390952
가로수,7046,대전광역시 서구 ,36710084,34477,1,36.29905435,127.3386751
가로수,7047,대전광역시 서구 ,36710084,34477,1,36.29905779,127.3387649
